Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Distance_from_Tehran_km
120,2,True,True,True,Ekhtiarieh,7700000000.0,256666.67,12.6
130,3,True,True,True,Shahrakeh Naft,7500000000.0,250000.0,
85,2,True,True,False,Punak,2800000000.0,93333.33,9.76
100,2,True,True,False,Islamshahr,1100000000.0,36666.67,
115,2,True,True,True,Gheitarieh,9500000000.0,316666.67,
76,2,True,True,True,Shahr-e-Ziba,2480000000.0,82666.67,10.63
125,2,True,True,True,Punak,6000000000.0,200000.0,9.76
110,2,True,True,True,Punak,3900000000.0,130000.0,9.76
96,2,True,True,True,Punak,4150000000.0,138333.33,9.76
75,2,True,True,False,Islamshahr,1250000000.0,41666.67,
105,2,True,True,True,Central Janatabad,4300000000.0,143333.33,10.89
160,3,True,True,True,Heravi,7000000000.0,233333.33,12.21
76,2,True,True,True,Jeyhoon,1800000000.0,60000.0,243.31
290,4,True,True,True,Zaferanieh,15950000000.0,531666.67,13.38
110,2,False,True,True,Zafar,5550000000.0,185000.0,9.04
198,4,True,True,False,Andisheh,5200000000.0,173333.33,32.57
105,2,True,True,True,Andisheh,1930000000.0,64333.33,32.57
90,2,True,True,True,Islamshahr,1098000000.0,36600.0,
63,1,True,True,True,Islamshahr,882000000.0,29400.0,
100,2,True,True,True,Central Janatabad,3600000000.0,120000.0,10.89
117,3,True,True,True,Islamshahr,1990000000.0,66333.33,
91,2,True,True,False,Islamshahr,1640000000.0,54666.67,
60,1,True,True,False,Islamshahr,780000000.0,26000.0,
110,2,True,True,True,Islamshahr,2530000000.0,84333.33,
96,2,True,True,True,Ostad Moein,2990000000.0,99666.67,4.29
113,2,True,True,True,Ekhtiarieh,4300000000.0,143333.33,12.6
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33,17.0
74,2,True,True,True,Southern Janatabad,2800000000.0,93333.33,
155,3,True,True,True,Dorous,9800000000.0,326666.67,
125,2,True,True,True,Ostad Moein,3900000000.0,130000.0,4.29
49,1,True,False,True,Dezashib,3150000000.0,105000.0,14.59
148,3,True,True,True,Saadat Abad,12580000000.0,419333.33,10.8
134,3,True,True,True,Qasr-od-Dasht,2950000000.0,98333.33,
90,2,True,True,True,Central Janatabad,3600000000.0,120000.0,10.89
110,1,True,True,True,Central Janatabad,4450000000.0,148333.33,10.89
115,2,True,True,True,Punak,5405000000.0,180166.67,9.76
90,2,True,True,True,Darabad,5300000000.0,176666.67,21.5
95,2,True,True,True,North Program Organization,4300000000.0,143333.33,
105,2,True,True,True,Pardis,750000000.0,25000.0,39.02
63,2,True,True,True,Amir Bahador,1638000000.0,54600.0,2.94
185,3,True,True,True,Pasdaran,13000000000.0,433333.33,11.73
250,3,True,True,True,Elahieh,40000000000.0,1333333.33,11.66
88,2,True,True,False,Northern Janatabad,3850000000.0,128333.33,9.72
95,2,True,True,True,Southern Program Organization,4300000000.0,143333.33,
108,2,True,True,True,Heravi,6400000000.0,213333.33,12.21
90,2,True,True,True,Southern Janatabad,3780000000.0,126000.0,
160,3,True,True,True,Velenjak,9600000000.0,320000.0,13.08
78,2,False,True,True,Parand,425000000.0,14166.67,46.42
120,3,True,True,True,Persian Gulf Martyrs Lake,590000000.0,19666.67,17.0
158,3,True,True,True,Pasdaran,11060000000.0,368666.67,11.73
56,1,True,True,True,West Ferdows Boulevard,2250000000.0,75000.0,
155,3,True,True,True,Pasdaran,13175000000.0,439166.67,11.73
100,2,True,True,True,Southern Janatabad,5700000000.0,190000.0,
182,3,True,True,True,Saadat Abad,11500000000.0,383333.33,10.8
63,2,True,True,True,Shahr-e-Ziba,2250000000.0,75000.0,10.63
60,1,True,True,True,Northern Chitgar,875000000.0,29166.67,
125,2,True,True,True,Shahrake Qods,1030000000.0,34333.33,
53,1,False,False,False,Shahrake Qods,395000000.0,13166.67,
150,3,True,True,True,Ekhtiarieh,9500000000.0,316666.67,12.6
62,2,True,True,False,Punak,2200000000.0,73333.33,9.76
113,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0,12.6
93,2,True,True,False,Parand,650000000.0,21666.67,46.42
84,2,True,True,True,Damavand,2150000000.0,71666.67,61.55
83,2,True,True,True,Jeyhoon,2200000000.0,73333.33,243.31
150,3,True,True,True,Gheitarieh,13000000000.0,433333.33,
147,3,True,True,True,Ekhtiarieh,9600000000.0,320000.0,12.6
75,2,True,True,True,Saadat Abad,5500000000.0,183333.33,10.8
119,2,True,True,True,Shahran,4700000000.0,156666.67,12.96
105,2,True,True,True,Saadat Abad,4800000000.0,160000.0,10.8
115,2,True,True,True,Ekhtiarieh,6300000000.0,210000.0,12.6
179,3,True,True,True,Velenjak,8055000000.0,268500.0,13.08
86,2,True,True,True,Central Janatabad,3600000000.0,120000.0,10.89
70,1,True,True,True,West Ferdows Boulevard,3650000000.0,121666.67,
48,1,True,True,True,Shahr-e-Ziba,1750000000.0,58333.33,10.63
70,2,False,True,True,Komeil,1250000000.0,41666.67,2.01
102,2,True,True,True,Saadat Abad,6120000000.0,204000.0,10.8
85,2,True,False,True,Pardis,470000000.0,15666.67,39.02
72,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0,
120,2,True,True,True,Shahrake Qods,1050000000.0,35000.0,
180,3,True,True,True,Saadat Abad,14500000000.0,483333.33,10.8
138,3,True,True,True,Saadat Abad,9300000000.0,310000.0,10.8
87,2,True,True,True,Shahrake Qods,960000000.0,32000.0,
705,5,True,True,False,Abazar,91000000000.0,3033333.33,7.04
200,3,True,True,True,Saadat Abad,16000000000.0,533333.33,10.8
87,2,True,True,True,Pardis,570000000.0,19000.0,39.02
75,2,True,True,True,Shahr-e-Ziba,3350000000.0,111666.67,10.63
66,2,True,True,True,Ostad Moein,1580000000.0,52666.67,4.29
57,1,True,True,True,West Ferdows Boulevard,2900000000.0,96666.67,
62,1,True,True,True,West Ferdows Boulevard,2650000000.0,88333.33,
65,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33,
70,1,False,True,False,Saadat Abad,3300000000.0,110000.0,10.8
65,1,True,True,True,West Ferdows Boulevard,2800000000.0,93333.33,
100,2,True,True,True,Ostad Moein,2800000000.0,93333.33,4.29
210,3,True,True,True,Saadat Abad,16400000000.0,546666.67,10.8
110,2,True,True,True,Saadat Abad,8900000000.0,296666.67,10.8
68,2,True,True,True,West Ferdows Boulevard,2900000000.0,96666.67,
101,2,True,True,True,Saadat Abad,5555000000.0,185166.67,10.8
85,2,True,True,True,Ekhtiarieh,5000000000.0,166666.67,12.6
165,3,True,True,True,Saadat Abad,10500000000.0,350000.0,10.8
300,4,True,True,True,Saadat Abad,30000000000.0,1000000.0,10.8
245,3,True,True,True,Shahrake Gharb,19000000000.0,633333.33,
105,2,True,True,False,Andisheh,1000000000.0,33333.33,32.57
135,2,True,True,True,Saadat Abad,8800000000.0,293333.33,10.8
130,3,True,True,True,Saadat Abad,9300000000.0,310000.0,10.8
83,2,True,False,True,Saadat Abad,4600000000.0,153333.33,10.8
60,1,True,True,True,Saadat Abad,4650000000.0,155000.0,10.8
52,1,True,True,True,Southern Program Organization,2750000000.0,91666.67,
60,2,True,True,True,West Ferdows Boulevard,2850000000.0,95000.0,
60,2,True,True,True,West Ferdows Boulevard,2850000000.0,95000.0,
70,2,True,True,True,East Ferdows Boulevard,3000000000.0,100000.0,
140,3,True,True,True,Shahrake Gharb,11200000000.0,373333.33,
120,2,True,True,True,Saadat Abad,6800000000.0,226666.67,10.8
62,1,True,True,True,Shahrake Qods,510000000.0,17000.0,
70,2,True,True,True,West Ferdows Boulevard,2600000000.0,86666.67,
150,3,True,True,True,Saadat Abad,9500000000.0,316666.67,10.8
69,2,True,True,False,Shahran,1850000000.0,61666.67,12.96
97,2,True,True,True,Pardis,770000000.0,25666.67,39.02
70,1,True,True,True,East Ferdows Boulevard,2600000000.0,86666.67,
100,2,True,True,True,Jeyhoon,2300000000.0,76666.67,243.31
75,2,True,True,False,West Ferdows Boulevard,2500000000.0,83333.33,
103,2,True,True,True,Azarbaijan,3150000000.0,105000.0,612.68
85,2,True,True,True,Shahran,2650000000.0,88333.33,12.96
150,3,True,True,True,Punak,10500000000.0,350000.0,9.76
66,2,True,True,True,Qalandari,4250000000.0,141666.67,12.17
106,2,True,True,True,Pardis,800000000.0,26666.67,39.02
101,2,True,False,True,Pirouzi,3300000000.0,110000.0,6.17
290,4,True,True,True,Aqdasieh,27000000000.0,900000.0,
106,2,True,True,True,Saadat Abad,6000000000.0,200000.0,10.8
107,3,True,True,False,Eram,2970000000.0,99000.0,10.15
122,2,True,True,True,Jeyhoon,3900000000.0,130000.0,243.31
195,3,True,True,True,Shahrake Gharb,19500000000.0,650000.0,
98,2,True,True,True,Shahr-e-Ziba,3200000000.0,106666.67,10.63
105,2,True,True,True,Pardis,700000000.0,23333.33,39.02
98,2,True,True,True,Pardis,770000000.0,25666.67,39.02
200,3,True,True,True,Gheitarieh,16000000000.0,533333.33,
400,4,True,True,True,Elahieh,63000000000.0,2100000.0,11.66
110,2,True,True,True,Ekhtiarieh,8300000000.0,276666.67,12.6
95,2,True,True,True,Ostad Moein,2950000000.0,98333.33,4.29
60,1,True,True,True,Southern Program Organization,2400000000.0,80000.0,
76,2,False,False,False,Parand,345000000.0,11500.0,46.42
222,3,True,True,True,Gheitarieh,19800000000.0,660000.0,
120,2,True,True,True,Punak,6000000000.0,200000.0,9.76
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0,12.6
270,3,True,True,True,Kamranieh,26500000000.0,883333.33,14.23
110,2,True,True,False,Southern Program Organization,3580000000.0,119333.33,
84,2,True,True,True,Shahrake Qods,982000000.0,32733.33,
76,2,True,True,True,Shahrake Qods,870000000.0,29000.0,
75,2,False,True,True,Parand,400000000.0,13333.33,46.42
170,4,True,True,True,Andisheh,3060000000.0,102000.0,32.57
92,2,False,True,False,Andisheh,930000000.0,31000.0,32.57
122,3,True,True,False,Parand,850000000.0,28333.33,46.42
170,3,True,True,True,Ekhtiarieh,7800000000.0,260000.0,12.6
147,3,True,True,True,Pasdaran,8350000000.0,278333.33,11.73
47,1,False,True,False,Jeyhoon,850000000.0,28333.33,243.31
100,2,True,True,True,Pasdaran,6000000000.0,200000.0,11.73
180,3,True,True,True,Saadat Abad,13500000000.0,450000.0,10.8
90,2,True,True,True,Northern Janatabad,3150000000.0,105000.0,9.72
180,3,True,True,True,Saadat Abad,13500000000.0,450000.0,10.8
80,2,True,True,True,Shahr-e-Ziba,2550000000.0,85000.0,10.63
59,1,True,False,True,Pirouzi,1600000000.0,53333.33,6.17
87,2,True,True,True,Pardis,850000000.0,28333.33,39.02
50,1,False,True,True,Ostad Moein,1000000000.0,33333.33,4.29
123,3,True,True,True,Gheitarieh,7400000000.0,246666.67,
56,1,True,True,True,Feiz Garden,2200000000.0,73333.33,
105,2,True,True,True,Pardis,945000000.0,31500.0,39.02
57,1,True,True,True,Azarbaijan,1750000000.0,58333.33,612.68
78,2,True,True,True,Southern Janatabad,3500000000.0,116666.67,
92,2,True,True,True,Southern Janatabad,3880000000.0,129333.33,
100,2,True,True,True,Pardis,1050000000.0,35000.0,39.02
152,3,True,True,True,Saadat Abad,9800000000.0,326666.67,10.8
155,3,True,True,True,Shahrake Gharb,9000000000.0,300000.0,
115,3,True,True,True,Shahr-e-Ziba,3870000000.0,129000.0,10.63
145,3,True,True,True,Shahrake Gharb,11000000000.0,366666.67,
115,2,True,True,True,Yousef Abad,5400000000.0,180000.0,5.24
60,1,True,True,False,Central Janatabad,2190000000.0,73000.0,10.89
160,3,True,True,True,Gheitarieh,10200000000.0,340000.0,
101,2,True,True,True,North Program Organization,5150000000.0,171666.67,
98,2,True,True,True,Southern Janatabad,3600000000.0,120000.0,
92,2,True,True,True,Punak,3870000000.0,129000.0,9.76
90,2,True,True,True,Northern Janatabad,3880000000.0,129333.33,9.72
150,3,True,True,True,West Ferdows Boulevard,7200000000.0,240000.0,
106,2,True,True,True,Persian Gulf Martyrs Lake,2960000000.0,98666.67,17.0
135,3,True,True,True,Dehkade Olampic,4200000000.0,140000.0,
105,2,True,True,True,Pardis,890000000.0,29666.67,39.02
209,3,True,True,True,West Ferdows Boulevard,13000000000.0,433333.33,
115,2,True,True,False,Tarasht,3600000000.0,120000.0,4.56
110,2,True,True,False,Water Organization,3950000000.0,131666.67,3.09
90,2,False,True,True,Northern Janatabad,3150000000.0,105000.0,9.72
190,3,True,True,True,Aqdasieh,24000000000.0,800000.0,
54,1,False,True,True,Punak,2000000000.0,66666.67,9.76
133,3,True,True,True,Gheitarieh,13300000000.0,443333.33,
200,3,True,True,True,Ajudaniye,27000000000.0,900000.0,15.35
220,3,True,True,True,Kamranieh,33600000000.0,1120000.0,14.23
130,3,True,True,True,Gheitarieh,8700000000.0,290000.0,
123,3,True,True,False,Azadshahr,3450000000.0,115000.0,373.2
105,2,True,True,True,Dehkade Olampic,4100000000.0,136666.67,
103,3,True,True,True,Shahran,4128000000.0,137600.0,12.96
105,2,True,True,True,Pardis,710000000.0,23666.67,39.02
161,3,True,True,True,Persian Gulf Martyrs Lake,6400000000.0,213333.33,17.0
115,3,False,True,True,Shahrake Qods,1600000000.0,53333.33,
85,2,False,False,False,Azadshahr,3100000000.0,103333.33,373.2
50,2,True,True,False,Shahran,1820000000.0,60666.67,12.96
160,3,True,True,True,Persian Gulf Martyrs Lake,6700000000.0,223333.33,17.0
232,3,True,True,True,Farmanieh,23000000000.0,766666.67,14.0
98,2,True,True,True,Shahr-e-Ziba,3220000000.0,107333.33,10.63
117,2,True,True,True,Shahran,3880000000.0,129333.33,12.96
77,2,True,True,True,West Ferdows Boulevard,3400000000.0,113333.33,
100,2,True,True,False,Yousef Abad,3950000000.0,131666.67,5.24
85,2,True,True,False,Northern Janatabad,2950000000.0,98333.33,9.72
145,3,True,True,True,Farmanieh,11000000000.0,366666.67,14.0
127,3,True,True,True,Hakimiyeh,4480000000.0,149333.33,
79,2,True,True,True,Shahran,2950000000.0,98333.33,12.96
120,2,True,True,True,Gheitarieh,11000000000.0,366666.67,
173,3,True,True,True,Niavaran,11000000000.0,366666.67,15.91
195,3,True,True,True,Farmanieh,17280000000.0,576000.0,14.0
66,2,True,True,True,West Ferdows Boulevard,2270000000.0,75666.67,
100,2,True,True,True,Gheitarieh,8000000000.0,266666.67,
140,3,True,True,True,Gheitarieh,11150000000.0,371666.67,
93,2,True,True,True,Atabak,1300000000.0,43333.33,8.07
80,2,True,True,True,Yousef Abad,4250000000.0,141666.67,5.24
119,2,True,True,True,Shahran,5400000000.0,180000.0,12.96
100,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67,12.6
115,2,True,True,True,Shahran,3840000000.0,128000.0,12.96
52,1,True,True,True,Ekhtiarieh,3700000000.0,123333.33,12.6
136,3,True,True,True,Persian Gulf Martyrs Lake,1360000000.0,45333.33,17.0
95,2,True,True,True,Shahran,5000000000.0,166666.67,12.96
83,3,True,True,True,Shahran,3100000000.0,103333.33,12.96
100,2,True,True,True,Shahrake Qods,1700000000.0,56666.67,
70,2,True,True,False,Shahran,2550000000.0,85000.0,12.96
73,2,True,True,False,Shahran,2580000000.0,86000.0,12.96
70,2,True,True,True,Shahr-e-Ziba,2000000000.0,66666.67,10.63
105,2,True,True,True,Pardis,500000000.0,16666.67,39.02
69,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33,10.63
87,2,True,True,True,Pardis,530000000.0,17666.67,39.02
66,1,True,True,True,Pardis,720000000.0,24000.0,39.02
98,2,True,True,True,Pardis,1000000000.0,33333.33,39.02
64,2,True,True,True,Shahr-e-Ziba,1980000000.0,66000.0,10.63
65,2,True,True,True,Shahr-e-Ziba,2000000000.0,66666.67,10.63
85,2,True,True,True,Central Janatabad,3350000000.0,111666.67,10.89
85,2,True,True,True,Punak,4500000000.0,150000.0,9.76
93,2,True,True,True,Gheitarieh,5600000000.0,186666.67,
155,3,True,True,True,Heravi,9000000000.0,300000.0,12.21
450,2,False,False,False,Absard,4500000000.0,150000.0,
117,3,True,True,True,Shahrake Gharb,6800000000.0,226666.67,
85,2,True,True,True,Pakdasht,640000000.0,21333.33,35.41
500,4,True,True,False,Damavand,20000000000.0,666666.67,61.55
900,3,True,True,False,Damavand,8500000000.0,283333.33,61.55
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000.0,29166.67,17.0
60,1,True,True,True,Persian Gulf Martyrs Lake,870000000.0,29000.0,17.0
58,2,True,True,True,Sabalan,1200000000.0,40000.0,11.43
118,2,True,True,True,Shahrake Qods,960000000.0,32000.0,
98,2,True,True,True,Gheitarieh,8700000000.0,290000.0,
60,1,False,True,True,Narmak,2100000000.0,70000.0,11.66
85,2,True,True,True,Gheitarieh,7400000000.0,246666.67,
110,2,True,True,True,Heravi,5000000000.0,166666.67,12.21
190,3,True,True,True,Gheitarieh,12000000000.0,400000.0,
235,3,True,True,True,Gheitarieh,24000000000.0,800000.0,
150,3,True,True,True,Gheitarieh,14500000000.0,483333.33,
197,3,True,True,True,Gheitarieh,13300000000.0,443333.33,
153,2,True,True,True,Gheitarieh,13300000000.0,443333.33,
99,2,True,True,True,Heravi,4900000000.0,163333.33,12.21
195,3,True,True,True,Gheitarieh,19900000000.0,663333.33,
125,2,True,True,True,Gheitarieh,11600000000.0,386666.67,
85,2,True,True,True,Gheitarieh,7300000000.0,243333.33,
103,2,True,True,True,Heravi,6640000000.0,221333.33,12.21
235,3,True,True,True,Gheitarieh,25500000000.0,850000.0,
107,2,True,True,True,Velenjak,13200000000.0,440000.0,13.08
195,3,True,True,True,Gheitarieh,19500000000.0,650000.0,
170,3,False,False,False,Gheitarieh,14500000000.0,483333.33,
153,3,True,True,True,Gheitarieh,13000000000.0,433333.33,
90,2,True,True,True,Pirouzi,2650000000.0,88333.33,6.17
88,2,True,True,True,Gheitarieh,7600000000.0,253333.33,
100,2,True,True,True,Gheitarieh,8500000000.0,283333.33,
100,2,True,True,True,Saadat Abad,6500000000.0,216666.67,10.8
203,3,True,True,True,Araj,13800000000.0,460000.0,14.88
200,3,True,True,True,Aqdasieh,13300000000.0,443333.33,
200,3,True,True,True,Araj,13700000000.0,456666.67,14.88
116,3,True,True,True,Gheitarieh,8000000000.0,266666.67,
202,3,False,False,False,Araj,13300000000.0,443333.33,14.88
202,3,True,True,True,Aqdasieh,13200000000.0,440000.0,
61,1,True,True,True,Si Metri Ji,1318000000.0,43933.33,
70,2,True,True,True,Jeyhoon,1550000000.0,51666.67,243.31
62,2,True,True,True,Beryanak,1400000000.0,46666.67,1.9
200,3,True,True,True,Araj,13300000000.0,443333.33,14.88
120,3,True,True,True,Ostad Moein,3950000000.0,131666.67,4.29
87,2,True,True,True,Amirabad,4780000000.0,159333.33,
200,3,True,True,True,Aqdasieh,13400000000.0,446666.67,
80,2,True,True,True,Parand,500000000.0,16666.67,46.42
202,3,False,False,False,Araj,13500000000.0,450000.0,14.88
57,1,False,True,True,Ostad Moein,1320000000.0,44000.0,4.29
202,3,True,True,True,Araj,13700000000.0,456666.67,14.88
84,2,True,True,True,Pirouzi,2250000000.0,75000.0,6.17
202,3,True,True,True,Aqdasieh,14700000000.0,490000.0,
93,2,True,True,True,Saadat Abad,5600000000.0,186666.67,10.8
85,2,True,True,True,Gheitarieh,8000000000.0,266666.67,
100,2,True,True,True,Saadat Abad,7400000000.0,246666.67,10.8
153,2,True,True,True,Aqdasieh,10500000000.0,350000.0,
122,3,True,True,True,Saadat Abad,8000000000.0,266666.67,10.8
150,2,True,True,True,Aqdasieh,10500000000.0,350000.0,
56,2,True,True,True,Ostad Moein,1500000000.0,50000.0,4.29
150,2,True,True,True,Araj,10500000000.0,350000.0,14.88
202,3,True,True,True,Araj,14300000000.0,476666.67,14.88
201,3,True,True,True,Aqdasieh,14200000000.0,473333.33,
140,3,True,True,True,Shahrake Qods,2590000000.0,86333.33,
200,3,True,True,True,Aqdasieh,14000000000.0,466666.67,
67,2,True,True,False,Jeyhoon,1500000000.0,50000.0,243.31
86,2,True,True,True,Gheitarieh,7200000000.0,240000.0,
120,3,True,True,True,Ostad Moein,3950000000.0,131666.67,4.29
84,2,True,True,True,Gheitarieh,7400000000.0,246666.67,
86,2,True,True,True,Central Janatabad,3800000000.0,126666.67,10.89
85,2,True,True,True,Gheitarieh,7300000000.0,243333.33,
67,2,True,True,True,Shahran,2300000000.0,76666.67,12.96
90,2,True,True,True,Northern Janatabad,4800000000.0,160000.0,9.72
83,2,True,True,True,Gheitarieh,7300000000.0,243333.33,
70,2,True,True,True,Jeyhoon,1730000000.0,57666.67,243.31
88,2,True,True,True,Shahrake Qods,1135200000.0,37840.0,
167,3,True,True,True,Gheitarieh,11000000000.0,366666.67,
100,2,False,False,False,Shahrake Qods,650000000.0,21666.67,
100,2,True,True,True,Shahrake Qods,1000000000.0,33333.33,
60,2,True,True,True,Southern Janatabad,2300000000.0,76666.67,
155,3,True,True,True,Gheitarieh,11000000000.0,366666.67,
76,2,True,True,True,Jeyhoon,1850000000.0,61666.67,243.31
90,2,True,True,True,Shahrake Qods,900000000.0,30000.0,
65,1,True,True,True,Shahrake Qods,535000000.0,17833.33,
80,2,True,True,True,Shahrake Qods,680000000.0,22666.67,
135,2,True,True,True,Gheitarieh,8700000000.0,290000.0,
94,2,True,True,True,Shahrake Qods,950000000.0,31666.67,
110,2,True,True,True,Gheitarieh,8200000000.0,273333.33,
115,3,True,True,True,Farmanieh,6900000000.0,230000.0,14.0
170,3,True,True,True,Gheitarieh,11200000000.0,373333.33,
115,3,False,True,True,Farmanieh,6900000000.0,230000.0,14.0
60,1,False,False,False,Damavand,900000000.0,30000.0,61.55
105,2,True,True,True,Saadat Abad,5800000000.0,193333.33,10.8
61,2,False,True,False,Salsabil,1040000000.0,34666.67,1.56
100,2,True,True,True,Saadat Abad,6000000000.0,200000.0,10.8
145,3,True,True,True,Jeyhoon,4600000000.0,153333.33,243.31
87,2,True,True,True,Pardis,479000000.0,15966.67,39.02
87,2,True,True,True,Pardis,496000000.0,16533.33,39.02
115,3,True,True,True,Shahrake Gharb,6500000000.0,216666.67,
85,2,True,True,True,Pardis,690000000.0,23000.0,39.02
67,2,True,True,False,Punak,2280000000.0,76000.0,9.76
94,2,True,True,True,Shahran,2280000000.0,76000.0,12.96
90,2,True,True,True,Shahran,3200000000.0,106666.67,12.96
86,2,True,True,True,Pardis,890000000.0,29666.67,39.02
60,2,True,True,True,West Ferdows Boulevard,2650000000.0,88333.33,
58,1,True,True,True,Shahrake Gharb,3400000000.0,113333.33,
76,2,True,True,True,Shahr-e-Ziba,2850000000.0,95000.0,10.63
57,1,True,True,True,Southern Program Organization,2400000000.0,80000.0,
81,2,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0,
112,3,True,True,True,West Ferdows Boulevard,3600000000.0,120000.0,
75,2,True,True,True,Shahran,3500000000.0,116666.67,12.96
153,3,True,True,True,Punak,7500000000.0,250000.0,9.76
95,2,True,True,True,Shahrake Gharb,5100000000.0,170000.0,
101,2,True,True,True,Shahrake Gharb,6565000000.0,218833.33,
40,0,False,False,False,Pakdasht,165000000.0,5500.0,35.41
88,2,True,True,True,Railway,2860000000.0,95333.33,
141,3,True,True,True,Persian Gulf Martyrs Lake,3810000000.0,127000.0,17.0
140,3,True,True,True,Persian Gulf Martyrs Lake,1790000000.0,59666.67,17.0
120,2,True,True,True,Persian Gulf Martyrs Lake,1530000000.0,51000.0,17.0
66,2,False,True,False,Beryanak,1000000000.0,33333.33,1.9
70,2,True,True,True,Punak,3500000000.0,116666.67,9.76
75,2,True,False,True,Heshmatieh,3000000000.0,100000.0,6.91
70,2,False,True,True,Elm-o-Sanat,1800000000.0,60000.0,12.32
150,3,True,True,True,Saadat Abad,20000000000.0,666666.67,10.8
95,2,True,True,True,Golestan,950000000.0,31666.67,26.77
65,2,True,True,False,Jeyhoon,1450000000.0,48333.33,243.31
88,3,False,True,True,Parand,475000000.0,15833.33,46.42
113,3,True,True,False,Gheitarieh,6000000000.0,200000.0,
50,1,True,True,False,Shahrake Qods,360000000.0,12000.0,
45,1,False,False,True,Ostad Moein,1200000000.0,40000.0,4.29
53,1,False,True,True,Narmak,1350000000.0,45000.0,11.66
100,2,True,True,True,Andisheh,1800000000.0,60000.0,32.57
50,1,True,True,False,Shahryar,500000000.0,16666.67,12.61
43,0,False,True,False,Nasim Shahr,360000000.0,12000.0,24.83
85,2,True,True,False,Baghestan,765000000.0,25500.0,23.79
134,3,True,True,True,North Program Organization,6400000000.0,213333.33,
90,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0,10.63
90,2,True,True,True,Shahrake Qods,1260000000.0,42000.0,
135,2,True,True,False,SabaShahr,2200000000.0,73333.33,27.66
130,3,True,True,True,Railway,5850000000.0,195000.0,
55,1,True,True,False,Andisheh,550000000.0,18333.33,32.57
200,5,False,False,False,Dehkade Olampic,12000000000.0,400000.0,
107,2,True,True,True,Shahrake Madaen,800000000.0,26666.67,
150,2,True,True,True,Pakdasht,1270000000.0,42333.33,35.41
56,1,False,True,False,Ostad Moein,1200000000.0,40000.0,4.29
160,3,True,True,False,Azadshahr,4500000000.0,150000.0,373.2
138,3,True,True,True,Salsabil,3584000000.0,119466.67,1.56
125,3,True,True,True,Tehransar,3750000000.0,125000.0,12.07
83,2,True,True,True,Shahr-e-Ziba,2510000000.0,83666.67,10.63
131,3,True,True,True,Railway,5850000000.0,195000.0,
115,2,True,True,True,Central Janatabad,4870000000.0,162333.33,10.89
50,1,True,True,False,Andisheh,650000000.0,21666.67,32.57
91,2,True,True,True,West Ferdows Boulevard,3600000000.0,120000.0,
80,2,True,True,True,Central Janatabad,3395000000.0,113166.67,10.89
40,1,False,True,False,Qasr-od-Dasht,720000000.0,24000.0,
68,2,True,True,True,Shahr-e-Ziba,2150000000.0,71666.67,10.63
110,2,True,True,True,Shahran,3920000000.0,130666.67,12.96
50,1,True,True,False,Beryanak,830000000.0,27666.67,1.9
110,2,True,True,True,Shahr-e-Ziba,5550000000.0,185000.0,10.63
95,2,True,True,True,Shahr-e-Ziba,2920000000.0,97333.33,10.63
65,2,True,True,True,Southern Janatabad,2250000000.0,75000.0,
108,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0,17.0
62,2,False,True,False,Beryanak,930000000.0,31000.0,1.9
37,1,False,True,True,Hashemi,830000000.0,27666.67,2.73
105,2,True,True,True,West Ferdows Boulevard,3650000000.0,121666.67,
41,1,False,True,False,Salsabil,770000000.0,25666.67,1.56
85,2,True,True,True,Shahrakeh Naft,4600000000.0,153333.33,
150,3,True,True,True,Shahrake Gharb,12350000000.0,411666.67,
83,2,True,True,True,East Ferdows Boulevard,2800000000.0,93333.33,
174,3,True,True,True,Valiasr,10000000000.0,333333.33,3.02
105,3,True,True,True,Yousef Abad,4725000000.0,157500.0,5.24
57,2,False,False,True,Waterfall,1265000000.0,42166.67,28.3
200,3,True,True,True,Sadeghieh,7000000000.0,233333.33,5.32
75,2,False,False,False,Baghestan,600000000.0,20000.0,23.79
87,2,False,False,False,Pardis,900000000.0,30000.0,39.02
63,2,False,True,False,Qasr-od-Dasht,1260000000.0,42000.0,
64,2,True,True,True,Central Janatabad,2240000000.0,74666.67,10.89
65,2,False,False,False,Ostad Moein,1200000000.0,40000.0,4.29
87,2,True,True,True,Pardis,650000000.0,21666.67,39.02
44,1,False,True,False,Shahryar,570000000.0,19000.0,12.61
85,2,False,False,False,Pakdasht,355000000.0,11833.33,35.41
43,1,False,True,False,Ahang,800000000.0,26666.67,8.45
118,3,True,True,True,Sattarkhan,4900000000.0,163333.33,4.81
92,2,True,True,True,Shahran,2700000000.0,90000.0,12.96
124,3,True,True,True,Sattarkhan,3400000000.0,113333.33,4.81
56,1,False,True,False,Jeyhoon,950000000.0,31666.67,243.31
